SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
0,0.475416223,53,0,2.365192582,700,8,0,1,0,0
0,0.072120192,48,0,1121,,6,0,1,0,2
0,0.298745026,27,0,0.90736342,420,6,0,0,0,0
0,0.333574559,74,0,0.498250292,6000,15,0,2,1,1
0,0.269328468,45,0,1177,,9,0,1,0,2
0,0.027906554,63,0,2001,,5,0,2,0,0
0,0.9999999,33,98,0,1500,0,98,0,98,0
0,0.069330252,45,0,0.190226222,8000,8,0,1,0,0
0,0.9999999,75,0,0.338380015,1320,4,0,0,0,0
0,0.032684427,45,0,1685,,5,0,2,0,0
0,0.001670569,47,0,2547,,11,0,1,0,0
0,0.182717609,33,0,0.300062217,11250,4,0,1,0,0
0,0.115588547,42,0,0.340585506,6250,6,0,2,0,0
0,0.045265559,56,0,0.346623874,8100,9,0,2,0,0
0,0.939658543,45,0,0.172592337,2896,6,0,0,0,1
0,0.272163156,29,0,0.054918688,3750,7,0,0,0,0
0,0.06777153,74,0,0.333767927,2300,8,0,1,0,0
0,0.055800971,46,0,1886,,7,0,1,0,
0,0.307038476,60,0,0.196380896,13483,5,0,2,0,2
0,0.459233737,66,0,0.419779064,1900,4,0,0,0,0
0,0.749589412,53,0,0.034055728,6782,6,0,0,0,0
0,0.007693585,67,0,0.154542711,3312,16,0,1,0,0
1,0.942072687,39,4,3033,,5,0,2,0,0
0,0,45,0,0,,1,0,0,0,0
0,0.048493613,64,0,0.249001874,12272,8,0,2,0,0
0,0.02279772,42,0,0.003605375,3050,6,0,0,0,1
0,0.787588318,46,0,0.648235054,4900,15,0,1,0,2
0,0.091537133,57,0,0.4204513,3500,4,0,1,0,0
0,0.062293771,35,0,1130,,4,0,1,0,0
0,0.050385471,78,0,0.062271898,8767,6,0,0,0,0
0,0.233316786,51,0,0.011877066,8166,4,0,0,0,1
0,1.068965517,33,0,1.508305648,300,3,0,0,0,0
0,0.976222345,30,0,0.284229284,3366,9,0,0,0,0
0,0.00564573,83,0,0.140437544,1416,2,0,0,0,0
0,0.007026869,59,0,0.30071599,9636,5,0,2,0,2
0,0.01049965,56,0,0.341886988,3857,10,0,1,0,1
0,0.196593971,51,0,1394,,7,0,1,0,0
0,0.20190553,61,0,0.396864541,5676,23,0,1,0,0
0,0.863427315,44,0,0.239084229,16466,12,2,4,0,0
0,0.270500713,46,0,0.421957804,10000,11,0,3,0,0
0,0.430594637,48,0,0.228860516,4150,5,0,0,0,3
0,0.352664734,35,0,0.346059449,11000,5,0,2,0,1
0,0.003721716,49,0,0.001175433,6805,8,0,0,0,0
0,0.482038151,42,0,0.08432882,11300,4,0,0,0,4
0,0.004185134,61,0,0.00166113,6019,6,0,0,0,0
0,0.006927627,62,0,0.002666222,6000,7,0,0,0,0
0,0.220476309,67,0,4993,,18,0,2,0,1
0,0.116460948,54,1,0.244344457,8000,8,0,2,0,2
1,0.030300997,47,0,0.008247938,4000,6,0,0,0,0
0,0.019680505,42,0,2199,,10,0,1,0,1
0,1.009993754,32,2,0.422585866,5560,7,0,1,0,0
0,0.045986146,77,0,104,,8,0,0,0,0
0,0.334424628,74,1,0.13093991,10500,19,0,0,0,0
0,0.9999999,51,0,7,,4,0,0,0,
0,0.116477168,67,0,0.363695937,15259,8,0,2,0,0
1,1.857819905,43,1,0.017697081,4350,1,0,0,0,2
0,0.512327066,61,3,0.439263995,6412,18,0,2,0,0
0,0.418104593,34,0,0.072824951,6700,5,0,0,0,0
0,0.543456543,28,0,0.00551534,2900,1,0,0,0,0
0,0.9999999,27,0,0.187235679,2600,3,0,0,0,0
0,0.040254589,76,0,2033,,8,0,1,0,0
0,0,47,3,0.637613246,3200,14,0,2,0,5
0,0.005082996,60,0,0.062120292,13167,26,0,1,0,2
0,0.014873899,60,0,0.312127464,8723,14,0,2,0,0
0,0.917344354,30,1,0.235546039,1400,6,0,0,0,0
0,0.007546075,87,0,0.002777263,5400,7,0,0,0,0
0,0.030827691,37,0,0.49410118,5000,7,0,1,0,3
0,0.364568733,77,0,0.47186096,8457,16,0,2,0,0
0,0.049009915,62,0,0.108518864,7500,5,0,1,0,1
0,0.006894872,78,0,1339,,16,0,0,0,0
0,0.124792869,56,0,5164,,3,0,1,0,0
0,0.396705676,40,1,3071,,7,0,2,0,0
0,0.127382988,75,0,0.370234178,5166,6,0,2,0,0
0,0.302531688,39,0,0.262085441,7115,9,0,2,0,1
0,0.082576988,85,0,0.316370809,2534,11,0,0,0,0
0,0.010206193,45,0,148,,5,0,0,0,0
1,0.1401179,53,0,0.34455496,3920,8,0,1,0,1
0,0.9999999,56,0,0.279748707,2705,4,0,0,0,0
0,0.069017591,51,0,0.213422708,12083,8,0,1,0,4
0,0.204439778,62,0,0.301385516,7000,4,0,2,0,0
0,0.021994789,64,0,1579,,9,0,1,0,
0,0.082383605,60,0,1129,,7,0,1,0,0
0,0.013899305,81,0,818,,3,0,1,0,
0,0.333656526,53,1,0.152735151,5538,9,0,0,0,1
0,0.012199756,78,0,0.011242973,1600,9,0,0,0,0
0,1.00679864,51,0,0.530497967,15000,11,0,3,0,2
0,0.97634122,52,0,0.021383902,4956,4,0,0,0,2
1,1.062392987,46,1,0.29356881,3000,7,0,0,0,0
0,0.9999999,37,0,1439,,1,0,1,0,0
0,0.948293101,42,4,0.502767363,5600,7,3,1,2,2
0,0.419515124,50,0,0.637045369,8000,11,0,2,0,0
0,0.64148428,26,0,0.253024724,1900,4,0,0,0,0
0,0.041337722,42,0,0.234887737,11000,13,0,2,0,2
0,0.007692156,53,0,0.519476043,2900,10,0,1,0,0
0,0.077809798,54,0,0.386389075,4466,10,0,2,0,0
0,0.147047386,48,1,0.140868412,3016,6,0,0,0,0
0,0.876765083,37,1,0.859739473,3300,8,0,1,0,3
0,0.116990284,62,0,0.222879684,1520,5,0,0,0,1
0,0.038105312,53,1,0.280943811,5000,15,0,1,0,1
1,0.123350658,53,1,1131,,18,0,2,0,2
0,0.382841216,52,0,0.660442028,8460,23,0,2,0,1
0,0.245321651,46,0,0.345220976,10430,4,0,2,0,0
0,0.574252926,49,0,0.319736053,3333,9,0,1,1,3
0,0.402112561,54,0,1.116801999,3201,9,1,2,0,0
0,0.663491064,40,0,0.270820632,8200,9,0,1,0,2
0,0.016516643,72,0,0.621056363,2820,11,0,2,0,0
0,0.080156794,75,0,0.005538121,10833,4,0,0,0,0
0,0,44,0,0.456423929,6000,6,0,1,0,0
0,0.152442474,59,0,0.292005983,6016,6,0,2,0,0
0,0.125582079,63,0,0.613548029,1800,10,0,0,0,0
0,0.031529004,54,0,0.23650546,3204,7,0,2,0,0
0,0.031229329,62,0,1067,,17,0,1,0,0
0,0.106539703,66,1,0.401393517,3300,16,0,2,0,0
0,0.36010134,60,0,0.226424126,8355,14,1,2,0,0
0,0.152620652,56,0,0.373563218,869,7,0,0,0,0
0,0.309810172,28,0,303,0,4,0,0,0,0
0,0.02279271,40,0,0.462208347,6085,9,0,2,0,2
0,0.169009324,59,0,0.492299427,5583,12,0,3,0,2
0,0.445077738,44,0,0.499096386,3319,9,0,1,0,0
0,0.008318357,48,0,1478,,15,0,1,0,0
0,0.194657048,78,0,0.934203063,1762,15,0,1,0,0
0,0.497515119,52,0,0.445095673,5800,7,0,2,0,0
0,0.38350946,49,0,0.27424803,6216,11,0,1,0,3
0,0.142704621,55,0,0.4306894,5395,20,0,2,0,0
0,0,51,0,0,,1,0,0,0,0
0,0.441019964,51,1,0.512074396,6666,16,0,2,0,2
0,0.354063559,57,0,0.580548389,16666,9,0,3,0,1
0,0.804246809,49,1,0.48659306,6339,7,0,1,0,0
0,0.9999999,63,0,3242,,5,0,2,0,0
0,0.6508994,70,0,380,,2,0,0,0,
0,0.265680316,65,0,0.147795448,10500,17,0,1,0,0
1,0.698161883,53,0,0.295252474,5960,3,1,1,2,3
0,0.088953234,72,0,1.080898546,13621,18,0,9,0,1
0,0.036420773,27,0,0.279534715,2750,7,0,0,0,0
0,0.731153415,42,0,0.29169973,6300,8,0,1,0,2
0,0.012076691,76,0,4462,,12,0,2,0,0
1,0.840035548,44,1,0.661267746,5000,6,0,2,0,1
0,0.110196327,58,0,0.593650794,10709,13,0,4,0,3
0,0.9999999,64,0,0,,9,0,0,0,0
0,0.578219507,68,0,0.477558348,6683,12,0,2,0,2
0,0.922426379,59,0,0.371516622,15250,10,0,1,0,1
0,0.066783797,60,0,0.192623468,7916,15,0,1,0,0
0,0.181771987,63,0,0.345126221,5426,11,0,1,0,1
0,0.605333093,64,3,0.01928846,45000,11,1,1,0,0
0,0.24207429,62,0,0.187903618,14400,10,0,3,1,2
0,0.133194672,43,0,0.383409456,8100,12,0,2,0,1
0,0.101234523,41,0,0.397365317,5085,10,0,1,0,0
0,0,30,0,911,,4,0,2,0,0
0,0.205459733,45,0,0.462059771,9000,21,0,1,0,0
0,0.011606218,46,0,0.207696661,7067,11,0,1,0,2
0,0.9999999,38,1,0.004934948,2228,1,0,0,0,2
0,0.05629659,50,0,0.117674392,17216,11,0,1,0,1
0,0.448850383,35,1,2331,,7,0,2,0,0
0,0.98890771,49,0,0.540074557,4291,4,0,0,0,1
0,0.28155376,72,2,0.106376004,6100,9,0,0,0,2
0,0.008349083,84,0,0.004907306,1833,11,0,0,0,0
0,0.793020698,54,0,0.458834858,2076,4,0,1,0,0
0,0.119853803,40,0,0.842931937,2100,5,0,1,0,2
0,0.9999999,46,0,0.486570893,1600,4,0,0,0,0
0,0.626373626,24,1,0.176328502,1655,5,0,0,1,0
0,0.424011124,53,0,0.230346207,8000,11,0,1,0,0
0,0.003861098,78,0,0.278979826,9566,16,0,2,0,0
0,0.033774649,43,0,0.211378862,10000,7,0,1,0,2
0,0.603336028,38,0,0.294487289,3500,5,0,0,0,1
0,0.011212594,49,0,0.095942824,13851,14,0,0,0,2
0,0.307046197,28,0,0.094704847,6250,7,0,0,0,0
0,0.129132577,70,0,0.668777074,3000,8,0,2,0,0
0,0.009899505,67,0,927,,7,0,1,0,0
0,0.005679821,59,0,1000,,7,0,1,0,0
0,0.103280499,51,0,0.298395984,8166,9,0,1,0,3
0,0,54,0,0.215932914,3815,12,0,0,0,0
0,0.026211702,57,0,5030,,10,0,2,0,3
0,0.038396928,86,0,0.005830904,2400,2,0,0,0,0
0,0.880201277,50,0,0.538402848,3931,10,0,0,0,1
0,0.13391297,49,0,0.08536434,24166,8,0,1,0,2
0,0.157489883,81,0,0.431251922,3250,18,0,1,0,0
0,0.07828062,58,0,0.171199733,17978,13,0,1,0,0
0,0.957208558,54,0,0.652869426,5000,4,0,1,0,0
0,0.201053135,38,0,0.311868813,10000,5,0,1,0,1
0,0.815198618,83,0,0.178109453,3014,3,0,0,0,0
0,0.955929201,49,0,2805,,12,0,1,0,0
0,0,64,0,0.511366676,3738,10,0,2,0,0
0,0,63,0,0.223260896,8236,5,0,2,0,1
1,0.9999999,27,0,0.115247806,4216,2,0,0,1,0
0,0.202243283,62,0,1499,,6,0,2,0,0
0,0.159581318,50,0,3781,,12,0,1,0,2
0,0.112177564,26,0,0.025772051,4500,2,0,0,0,1
0,0,73,0,0.330266973,10000,6,0,2,0,1
0,0.280765698,64,0,0.299911269,2253,9,0,0,0,2
0,0.350182491,28,0,0.217744455,3200,9,0,0,0,0
0,0.004552019,63,0,0.282588191,5300,9,0,1,0,1
0,0.943024917,46,2,0.311445148,7583,8,1,1,0,0
0,0.015509888,61,0,4665,,8,0,1,0,0
0,0.894809715,53,0,0.708700194,6700,11,0,2,0,0
0,0.066912436,31,1,0.651175358,3700,8,0,2,0,2
0,0.130930754,42,0,0.112808904,5300,8,0,0,0,1
0,0.9999999,59,0,0.309588603,6246,5,0,1,0,0
0,0.28611898,38,0,2560,,6,0,1,0,0
1,0.936515871,50,3,0.611002513,3580,9,1,2,0,2
0,0.365953573,49,1,0.286734653,25200,21,0,4,0,3
0,0.887374391,33,0,0.156698782,5500,13,0,0,0,0
0,0.649872574,26,0,0.03534452,2800,3,0,0,0,0
0,0.006027552,71,0,23,,13,0,0,0,0
0,0.912844333,45,1,0.078870354,6833,3,0,0,0,0
0,0.595867011,46,0,0.336879433,15227,3,0,2,0,1
0,0,54,0,0,,1,0,0,0,
0,0.358856018,60,0,3800,,13,0,2,0,0
0,0.004958813,75,0,3,,1,0,0,0,1
0,0.399278209,53,0,0.380597015,4153,12,0,1,0,2
0,0.01620342,73,0,10,,7,0,0,0,0
0,0.02087686,50,0,0.183521073,7900,26,0,1,0,0
0,0.093935543,68,0,0.233612753,7276,14,0,1,0,0
0,0.396698851,30,0,1.548117155,2150,15,0,2,0,0
0,0.056805507,81,0,0.276778063,3500,6,0,2,0,0
0,0.117553096,82,0,0.124350595,5966,10,0,1,0,0
0,0.658613797,42,0,0.6248,4999,14,0,0,0,0
0,0.26664889,43,0,0.868756121,1020,6,0,0,0,0
0,0.568059043,50,0,0.614050398,9166,9,0,1,0,1
0,0.038719429,47,0,1873,,8,0,1,0,0
0,0.9999999,55,1,0.326849037,4934,2,0,1,1,2
0,0.017950602,73,0,3.412416851,450,11,0,1,0,0
0,0.321804881,81,1,0.429514097,5000,14,0,0,0,0
0,0.049051894,58,0,0.202415497,12750,9,0,2,0,1
0,0.000570259,59,0,1195,,11,0,1,0,0
0,0.253463961,61,1,0.437695679,4790,17,0,1,0,1
0,0.010994573,70,0,0.453454894,4167,12,0,2,0,0
0,0.073517389,47,0,35,,3,0,0,0,0
0,0.268245741,44,0,0.40412767,8333,12,0,2,0,2
0,0,38,0,0.092774342,27000,8,0,1,0,3
0,0.9999999,61,0,1210,,2,0,1,0,0
1,0.9999999,62,0,0.873772791,1425,8,1,1,0,1
0,0.170516344,34,0,0.77782826,2200,7,0,1,0,0
0,0.032273244,46,0,24,,2,0,0,0,0
0,0,66,0,0,10000,3,0,0,0,0
0,0.23675094,63,0,1796,,7,0,2,0,0
0,0.239166965,68,0,0.182084777,3750,5,0,0,0,0
0,0.026259974,78,0,2302,,8,0,2,0,0
0,0.135841666,42,0,0.323894853,11830,9,0,2,0,2
0,0.263088661,59,0,0.357339395,8358,6,0,2,0,2
0,0.9999999,22,0,0,820,1,0,0,0,0
0,0.027108374,72,0,0.221463089,6000,8,0,1,0,0
0,0,36,0,0.079417226,7000,3,0,0,0,0
0,0,71,0,0.401239669,2419,6,0,1,0,0
0,0.072358954,72,0,1471,,9,0,1,0,0
1,0.190952262,64,2,0.204799675,4916,13,0,1,0,0
0,0.687154637,54,2,0.542224603,5600,11,0,2,1,0
0,0.031932277,60,0,0.218371131,7010,28,0,1,0,0
0,0.236216752,45,0,0.476300928,9915,9,0,2,0,2
1,0.9999999,26,0,1.181699346,764,3,2,0,0,0
0,0.114889575,81,1,1443,,13,0,0,0,0
0,0.027703404,57,1,0.480207917,2500,10,0,1,0,0
0,0.598715177,47,0,3268,,11,0,2,0,2
0,0.012041033,60,0,0.206497969,3200,8,0,0,0,0
0,0.909942042,48,2,0.400789177,3547,8,2,1,0,1
0,0.9999999,37,0,0.028747604,12000,1,1,0,0,1
0,0.01395715,45,0,0.142800737,7597,14,0,2,0,0
0,0.376315592,64,0,2951,,9,0,2,0,1
0,0.996780645,50,0,0.279170861,21853,9,0,2,0,4
0,0.9999999,22,0,87,,0,0,0,0,0
0,0.106919284,59,0,57,,5,0,0,0,0
0,0.205433869,39,0,0.394883781,7700,14,0,2,0,2
0,0.149935484,34,0,0.473755965,4400,12,0,2,0,3
0,0.033357861,67,0,1690,,13,0,2,0,
0,0.001595711,76,0,2,,2,0,0,0,0
0,0.733375288,44,4,0.536641873,8200,11,0,2,0,2
0,0.837222777,50,1,1.862901936,6250,11,0,3,0,1
0,0.066403181,35,1,0.014027379,5916,2,0,0,0,0
0,0.061093761,56,0,0.440097646,15975,18,0,3,0,2
0,0.000258182,38,0,0.363981643,25275,29,0,3,0,2
0,0.812643822,55,1,0.436370627,2600,7,0,0,0,1
0,0.240889698,49,0,0.39247066,6560,11,0,1,0,1
0,0.9999999,80,0,0,,1,0,0,0,0
0,0.617006666,88,1,1252,,8,0,0,0,0
0,0.716657234,32,1,0.2020688,4156,8,0,0,0,3
0,0.964652223,37,0,0.120026379,4548,4,0,0,0,1
0,0.205643817,35,0,0.371541502,7083,3,0,1,0,1
0,0.9999999,21,0,56,,0,0,0,0,0
0,0.260711958,74,0,0.643340194,3400,18,0,2,0,0
0,0.262775568,74,0,454,,5,0,0,0,0
0,0.822202098,39,2,0.443371832,5800,14,2,1,0,1
0,0.02953351,33,1,0.51026393,3750,19,0,1,0,0
0,0.999951967,57,0,2280,,4,0,1,0,0
0,0.075808549,73,0,0.336165959,4000,15,0,1,0,0
0,0,46,0,0.479881177,3702,5,0,1,0,3
0,0.045071236,54,0,0.140202828,13508,7,0,1,0,1
0,0.259435713,55,0,0.137772446,10001,10,0,0,0,1
1,0.043153293,65,0,0.193548387,14166,16,0,2,0,0
1,0.71314741,55,1,866,,4,6,0,0,0
0,0.040162684,52,0,573,,3,0,0,0,
0,0.042073687,59,0,1379,,4,0,1,0,0
0,0.01748589,58,0,0.682560943,3732,14,0,1,0,1
0,0.409858244,53,0,0.927024325,3000,14,0,2,0,1
0,0.0471002,30,0,0.088026981,5929,5,0,0,0,1
0,0.207175217,67,0,0.118854673,3701,3,0,0,0,0
0,0.07967013,62,1,0.274080658,9000,29,0,1,0,0
0,0.024271957,78,0,0.00552191,5613,3,0,0,0,0
0,0.036027517,64,0,1424,,4,0,1,0,0
0,0.01579921,42,0,2059,,4,0,1,0,0
0,0,22,0,0,,2,0,0,0,
0,0.265894509,58,1,0.421175425,9000,10,0,2,0,1
0,0.322633868,40,0,0.328698641,6400,3,0,1,0,2
0,0.217738355,49,0,2119,,14,0,1,0,1
0,1.059850374,28,0,0.005466615,2560,2,0,0,1,3
0,0.322795341,55,1,23,,2,0,0,0,1
0,0.093953415,40,0,0.052471019,9833,6,0,0,1,2
0,0.592469043,62,0,0.737052211,9518,15,0,2,0,1
0,0.297576648,52,0,0.354828835,19600,16,0,4,0,2
0,0.158407089,38,0,0.233790648,25000,10,0,3,0,0
0,0.976673526,44,0,0.195294713,11858,6,0,0,0,6
0,0.992934275,29,0,0.201545103,4400,5,0,1,1,0
0,0.32208185,51,0,0.500626566,9575,6,0,2,0,3
0,0.027892569,63,0,0.684069441,7833,18,0,5,0,0
0,0.045909079,34,0,0.558007923,5300,10,0,1,0,1
0,0.003684096,82,0,6,,2,0,0,0,0
0,0.015249799,85,0,0.032901296,1002,9,0,0,0,0
1,0.9999999,37,2,0.373195113,2700,3,1,0,0,3
0,0.146162873,55,0,0.086813548,3040,6,0,0,0,1
0,0.174186625,33,0,0.345226615,10369,5,0,1,0,1
0,0.16669981,57,0,0.407932925,3100,6,0,1,0,0
0,0.662523928,53,0,5131,,9,0,2,0,0
0,0,52,0,0.767534689,5260,13,0,4,0,0
0,0.127201994,48,0,0.721142309,4166,8,0,2,0,1
0,0.795301175,27,0,0.098315127,5400,3,0,0,0,3
1,0.517741129,62,1,0.130744088,5200,3,0,0,0,0
0,0.000794851,54,0,0.114221445,4000,10,0,0,0,1
0,0.778959395,29,0,0.687366167,1400,11,0,0,0,0
0,0.442837144,66,0,0.796167247,3443,9,0,2,0,0
0,0.097012029,50,0,0.030957523,8333,6,0,0,0,0
0,0.147271094,45,0,0.611360239,6020,9,0,3,0,2
0,0,46,0,3370,,8,0,1,0,0
0,0.026349341,38,0,0.099127006,3550,11,0,0,0,0
0,0.572669837,62,5,0.317097317,10100,12,0,2,0,0
0,0.01833777,79,0,0.024650233,1500,5,0,0,0,0
0,0.231230731,44,0,0.079810726,3169,8,0,1,0,0
0,0.012541948,57,0,0.323419145,4000,7,0,1,0,0
0,0,41,0,0.160364781,18750,5,0,2,0,3
0,0.086287287,46,0,0.012102078,3800,6,0,0,0,0
0,0.016518341,52,0,0.003124349,4800,4,0,0,0,0
0,0.008838817,85,0,7.348452124,4166,9,0,1,0,0
0,0.095583035,54,0,3743,,8,0,2,0,0
0,0.03399864,29,0,3148,,6,0,1,0,1
0,0.428719813,43,0,0.031925185,3100,27,0,0,0,2
0,0.523008673,48,0,0.728451883,4779,8,0,2,0,0
0,0.810879275,48,0,0.133116883,7083,11,0,0,0,0
0,0.482634152,40,2,0.125398119,13500,11,0,1,0,2
0,0.686735949,43,0,0.345257662,10342,8,0,2,0,5
0,0.565886823,29,0,0.441162898,4333,8,0,1,0,0
0,0.116361141,52,1,0.181708421,6625,10,1,1,0,1
0,0.595526493,55,0,0.835332606,1833,11,0,1,0,0
0,0.038919619,43,0,4161,,7,0,1,0,0
0,0.9999999,33,0,0.446366782,2600,5,0,1,0,0
0,0.097131403,81,0,0.463717838,3458,15,0,1,0,0
0,0.006578601,75,0,0.001138952,3511,7,0,0,0,0
0,0.577204663,58,0,0.236588123,11500,7,0,2,1,7
0,0.507163565,41,0,3315,,9,0,2,0,2
0,0.005561491,73,0,0.000579173,8632,4,0,0,0,0
0,0.046203495,61,0,0.865615142,1584,6,0,2,0,0
0,0.073212427,52,0,1667,,8,0,1,0,1
0,0.009582535,36,0,0.140393239,2898,3,0,0,0,0
0,0.130158265,43,0,2628,,4,0,1,0,0
0,0.112560709,26,0,0.310725552,3169,6,0,0,0,0
0,0.230125662,45,0,0.143033997,10500,8,0,1,0,0
0,0.037622231,60,0,210,,4,0,1,0,0
1,0.022477318,45,0,1437,,8,0,1,0,2
0,0.617351287,32,0,0.75173233,5050,13,0,1,0,2
0,0.076417737,56,0,0.479122622,7567,13,0,3,0,2
0,0.024475025,70,0,21,,3,0,0,0,0
0,0.271954674,50,0,1734,,7,0,1,0,0
0,0.033864408,57,0,0.448063079,5833,13,0,2,0,0
0,0.135222114,30,1,0.165346772,4166,8,0,0,0,0
0,0.00202421,41,0,0.330946797,8100,6,0,2,0,2
0,0.571214393,43,0,0.401554404,2701,3,0,1,0,0
0,0.9999999,55,0,0,2770,2,0,0,0,0
1,1.097180564,49,3,0.257828505,6833,9,2,0,0,3
0,0.086391361,47,0,0.243832142,8673,11,0,1,0,0
0,0.419568765,39,0,0.451087517,9700,7,0,1,0,2
0,0.087916119,72,0,0.13521458,1700,12,0,0,0,0
0,0.006466203,54,0,0.172676188,8541,6,0,1,0,1
0,0.761243753,36,0,0.089485086,6000,6,0,0,0,1
0,0.436987784,64,0,0.289142172,5000,10,0,1,0,1
0,0.176827791,56,1,0.383160464,14750,20,0,2,0,2
0,0.9999999,41,0,0.173423014,5500,4,0,0,0,2
0,0.128402831,71,0,0.431691966,2700,18,0,1,0,0
0,0,46,0,1364,,9,0,1,0,3
0,0.636934523,43,0,0.539370526,8800,5,0,2,0,3
0,0.9999999,38,1,0.475363009,4200,2,3,1,0,2
0,0.521747825,36,0,0.290536642,3465,5,0,0,0,2
0,0.732175743,35,0,1.211788212,1000,12,0,0,0,1
0,0.9999999,78,0,0.125461255,12465,2,0,2,0,0
0,0.037354475,46,1,0.00665336,10520,7,0,0,0,1
0,0.076270964,78,0,0.090109304,3750,7,0,1,0,0
0,0.627712606,64,0,0.487323944,4969,8,0,2,0,0
1,0.9999999,56,0,0.016652789,1200,0,1,0,0,0
0,0.751636202,62,0,2641,,11,0,1,0,
0,0.035288396,59,0,0.725631769,830,17,0,0,0,0
0,0.673820618,45,0,0.458769758,5250,10,0,1,0,2
0,0,53,0,0.269859256,16767,15,0,2,0,0
